order_id,customer_id,order_date,category,payment_method,pincode_tier,order_value,discount_percent,is_rto,is_return,outcome,return_reason,is_bad_order,past_order_count,past_return_count,past_rto_count,past_return_rate,past_rto_rate
ORD_0008302,CUST_05138,2023-01-03 09:00:00,Fashion,COD,Tier_2,887.34,34.71,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0003720,CUST_00519,2023-01-03 11:00:00,Fashion,COD,Tier_3,1372.08,30.52,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0005038,CUST_00324,2023-01-03 12:00:00,Fashion,COD,Tier_3,2411.98,19.16,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007773,CUST_05428,2023-01-03 13:00:00,Electronics,COD,Tier_2,955.96,10.98,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001413,CUST_01814,2023-01-03 14:00:00,Footwear,COD,Tier_2,723.81,11.44,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003977,CUST_03729,2023-01-03 14:00:00,Electronics,COD,Tier_3,657.78,2.91,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0008139,CUST_02993,2023-01-03 16:00:00,Footwear,COD,Tier_2,388.11,48.41,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0006833,CUST_00988,2023-01-03 18:00:00,Footwear,COD,Tier_3,976.44,49.92,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0005027,CUST_00830,2023-01-03 18:00:00,Fashion,COD,Tier_1,1877.45,34.77,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0003293,CUST_02391,2023-01-03 18:00:00,Fashion,Prepaid,Tier_1,2157.0,27.74,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005043,CUST_03490,2023-01-03 19:00:00,Home,Prepaid,Tier_3,1158.75,32.42,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0007312,CUST_00719,2023-01-03 22:00:00,Fashion,Prepaid,Tier_3,403.88,37.87,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0007288,CUST_04926,2023-01-03 22:00:00,Electronics,Prepaid,Tier_1,477.71,8.88,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009973,CUST_03570,2023-01-03 22:00:00,Electronics,COD,Tier_2,3379.51,7.83,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0001185,CUST_04413,2023-01-03 23:00:00,Fashion,Prepaid,Tier_1,1183.39,13.23,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001929,CUST_01477,2023-01-04 00:00:00,Electronics,COD,Tier_1,718.59,7.46,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0005351,CUST_04603,2023-01-04 02:00:00,Home,COD,Tier_1,548.56,46.43,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001618,CUST_02881,2023-01-04 02:00:00,Electronics,COD,Tier_1,2544.61,40.65,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0008315,CUST_04422,2023-01-04 02:00:00,Footwear,COD,Tier_3,1886.76,25.85,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006417,CUST_03527,2023-01-04 03:00:00,Footwear,COD,Tier_1,2349.93,44.53,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000883,CUST_04021,2023-01-04 04:00:00,Footwear,Prepaid,Tier_1,1985.92,28.83,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003024,CUST_01988,2023-01-04 05:00:00,Fashion,COD,Tier_3,2669.21,25.97,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0000061,CUST_04730,2023-01-04 05:00:00,Beauty,COD,Tier_1,372.81,45.36,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006347,CUST_00852,2023-01-04 05:00:00,Beauty,Prepaid,Tier_3,1575.78,23.92,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0002003,CUST_04206,2023-01-04 06:00:00,Footwear,COD,Tier_3,701.61,34.43,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006682,CUST_01809,2023-01-04 06:00:00,Electronics,COD,Tier_1,1080.21,10.74,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007608,CUST_00644,2023-01-04 06:00:00,Footwear,COD,Tier_3,1533.61,15.92,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0009304,CUST_05338,2023-01-04 07:00:00,Electronics,Prepaid,Tier_3,1628.66,21.82,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008922,CUST_01076,2023-01-04 10:00:00,Beauty,Prepaid,Tier_3,2004.29,23.34,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0006792,CUST_00773,2023-01-04 11:00:00,Fashion,COD,Tier_1,1983.57,29.41,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0006841,CUST_00444,2023-01-04 11:00:00,Home,Prepaid,Tier_1,961.14,25.25,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0000809,CUST_04637,2023-01-04 14:00:00,Fashion,COD,Tier_1,607.08,43.0,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0001936,CUST_01270,2023-01-04 15:00:00,Beauty,COD,Tier_3,1047.48,1.21,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009238,CUST_04411,2023-01-04 15:00:00,Home,COD,Tier_1,440.11,3.23,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0004281,CUST_02881,2023-01-04 16:00:00,Home,COD,Tier_2,2047.73,20.33,1,0,RTO,,1,1,0.0,1.0,0.0,1.0
ORD_0004162,CUST_01146,2023-01-04 19:00:00,Fashion,COD,Tier_1,4396.39,46.87,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0000124,CUST_04599,2023-01-04 19:00:00,Footwear,Prepaid,Tier_2,408.27,27.64,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0000753,CUST_00671,2023-01-04 20:00:00,Fashion,Prepaid,Tier_3,306.92,14.82,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001979,CUST_02309,2023-01-04 23:00:00,Footwear,COD,Tier_2,2101.34,6.27,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0007326,CUST_04606,2023-01-04 23:00:00,Beauty,COD,Tier_2,3734.3,5.04,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0005924,CUST_04735,2023-01-05 00:00:00,Electronics,COD,Tier_3,2870.27,8.52,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0001630,CUST_03012,2023-01-05 02:00:00,Home,COD,Tier_2,907.25,6.3,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002311,CUST_03687,2023-01-05 02:00:00,Fashion,COD,Tier_2,1422.13,36.06,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0009844,CUST_05029,2023-01-05 03:00:00,Footwear,COD,Tier_1,1040.44,20.41,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0004646,CUST_03064,2023-01-05 04:00:00,Home,COD,Tier_3,2916.68,21.4,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0002790,CUST_03407,2023-01-05 07:00:00,Fashion,Prepaid,Tier_3,1992.82,38.82,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002086,CUST_00555,2023-01-05 08:00:00,Fashion,COD,Tier_3,1236.21,22.26,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0004098,CUST_01071,2023-01-05 11:00:00,Electronics,Prepaid,Tier_3,3960.44,44.5,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0002582,CUST_01699,2023-01-05 11:00:00,Fashion,COD,Tier_2,2102.92,27.88,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001194,CUST_01546,2023-01-05 12:00:00,Fashion,COD,Tier_1,966.79,1.79,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0002946,CUST_01811,2023-01-05 12:00:00,Home,Prepaid,Tier_2,1839.38,28.95,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003914,CUST_00685,2023-01-05 12:00:00,Electronics,COD,Tier_3,1260.76,7.61,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000227,CUST_03699,2023-01-05 13:00:00,Fashion,Prepaid,Tier_2,1924.74,44.94,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0009118,CUST_01891,2023-01-05 13:00:00,Fashion,COD,Tier_1,2994.98,39.9,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000625,CUST_01999,2023-01-05 14:00:00,Home,COD,Tier_3,4442.78,0.44,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0006747,CUST_02887,2023-01-05 15:00:00,Fashion,COD,Tier_1,1115.71,19.62,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0000861,CUST_02907,2023-01-05 18:00:00,Home,COD,Tier_1,2582.68,27.09,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007239,CUST_05955,2023-01-05 18:00:00,Fashion,COD,Tier_2,550.42,1.23,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002410,CUST_02615,2023-01-05 18:00:00,Home,COD,Tier_2,497.77,42.1,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0005632,CUST_02604,2023-01-05 19:00:00,Electronics,Prepaid,Tier_1,724.95,41.16,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000672,CUST_01921,2023-01-05 19:00:00,Electronics,Prepaid,Tier_3,390.61,37.0,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003177,CUST_03555,2023-01-05 19:00:00,Footwear,Prepaid,Tier_2,1861.67,18.16,0,1,Returned,Defective,1,0,0.0,0.0,0.0,0.0
ORD_0005901,CUST_01880,2023-01-05 21:00:00,Fashion,COD,Tier_3,7989.59,47.26,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0000824,CUST_03552,2023-01-05 21:00:00,Beauty,Prepaid,Tier_2,888.59,10.95,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0007026,CUST_02260,2023-01-05 21:00:00,Footwear,COD,Tier_1,455.39,48.96,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005575,CUST_04535,2023-01-05 22:00:00,Fashion,COD,Tier_3,3488.94,29.28,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0005876,CUST_01454,2023-01-05 22:00:00,Home,Prepaid,Tier_3,792.58,0.62,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0004535,CUST_05852,2023-01-05 23:00:00,Home,COD,Tier_1,1814.66,41.85,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0001308,CUST_03476,2023-01-06 00:00:00,Electronics,Prepaid,Tier_2,1545.79,44.62,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003683,CUST_01088,2023-01-06 00:00:00,Fashion,COD,Tier_2,1697.31,9.63,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0008544,CUST_02890,2023-01-06 01:00:00,Beauty,COD,Tier_1,1487.06,38.27,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0007415,CUST_02460,2023-01-06 02:00:00,Fashion,Prepaid,Tier_2,374.85,0.67,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001997,CUST_01022,2023-01-06 03:00:00,Electronics,Prepaid,Tier_2,3924.37,47.4,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002342,CUST_02249,2023-01-06 03:00:00,Fashion,COD,Tier_2,438.62,3.02,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001149,CUST_05307,2023-01-06 04:00:00,Fashion,COD,Tier_1,1646.68,24.63,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0008978,CUST_01639,2023-01-06 05:00:00,Fashion,COD,Tier_2,1221.98,21.99,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0000998,CUST_05411,2023-01-06 06:00:00,Fashion,COD,Tier_2,955.16,32.36,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0002656,CUST_05488,2023-01-06 06:00:00,Footwear,COD,Tier_2,1280.3,33.29,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008143,CUST_03766,2023-01-06 08:00:00,Footwear,Prepaid,Tier_3,3155.0,37.52,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0001647,CUST_00238,2023-01-06 08:00:00,Footwear,COD,Tier_3,1751.27,29.86,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0002147,CUST_02720,2023-01-06 08:00:00,Beauty,Prepaid,Tier_2,4168.83,8.45,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005586,CUST_00698,2023-01-06 09:00:00,Fashion,COD,Tier_2,375.51,36.2,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0001838,CUST_04154,2023-01-06 10:00:00,Footwear,Prepaid,Tier_1,355.98,43.99,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004974,CUST_03448,2023-01-06 10:00:00,Footwear,COD,Tier_2,2684.28,48.4,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009715,CUST_01501,2023-01-06 10:00:00,Footwear,COD,Tier_1,466.02,39.14,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008642,CUST_05832,2023-01-06 10:00:00,Fashion,Prepaid,Tier_3,1102.66,19.12,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003161,CUST_05356,2023-01-06 10:00:00,Fashion,COD,Tier_2,1314.11,46.29,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009180,CUST_04661,2023-01-06 12:00:00,Footwear,COD,Tier_2,324.56,21.41,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0001421,CUST_03345,2023-01-06 13:00:00,Fashion,COD,Tier_2,442.4,23.29,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004798,CUST_05504,2023-01-06 16:00:00,Footwear,Prepaid,Tier_1,797.56,2.58,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008063,CUST_03184,2023-01-06 17:00:00,Home,COD,Tier_1,1947.29,4.22,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006620,CUST_01270,2023-01-06 18:00:00,Beauty,COD,Tier_1,3540.01,10.42,1,0,RTO,,1,1,0.0,0.0,0.0,0.0
ORD_0009328,CUST_04090,2023-01-06 19:00:00,Home,COD,Tier_3,361.06,27.1,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003439,CUST_05634,2023-01-06 19:00:00,Fashion,Prepaid,Tier_3,844.65,47.63,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005757,CUST_04671,2023-01-06 20:00:00,Footwear,COD,Tier_1,341.76,7.26,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001208,CUST_05342,2023-01-06 22:00:00,Fashion,COD,Tier_3,420.16,22.45,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0001453,CUST_01780,2023-01-06 23:00:00,Fashion,Prepaid,Tier_2,6296.96,7.8,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002874,CUST_05422,2023-01-07 00:00:00,Fashion,Prepaid,Tier_3,821.37,4.17,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0006571,CUST_02773,2023-01-07 00:00:00,Footwear,Prepaid,Tier_2,1009.08,46.97,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003271,CUST_02210,2023-01-07 02:00:00,Beauty,Prepaid,Tier_3,357.35,14.01,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003898,CUST_04151,2023-01-07 02:00:00,Fashion,Prepaid,Tier_2,5051.93,21.54,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003629,CUST_05890,2023-01-07 03:00:00,Fashion,Prepaid,Tier_2,335.57,20.49,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002465,CUST_02998,2023-01-07 03:00:00,Fashion,Prepaid,Tier_2,785.74,15.38,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0008145,CUST_05307,2023-01-07 03:00:00,Home,COD,Tier_3,932.35,42.98,1,0,RTO,,1,1,1.0,0.0,1.0,0.0
ORD_0001575,CUST_03700,2023-01-07 04:00:00,Fashion,Prepaid,Tier_1,4583.6,29.64,0,1,Returned,Defective,1,0,0.0,0.0,0.0,0.0
ORD_0001844,CUST_03685,2023-01-07 06:00:00,Home,Prepaid,Tier_2,750.93,5.9,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0006930,CUST_05968,2023-01-07 09:00:00,Home,Prepaid,Tier_3,893.05,0.92,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0006251,CUST_05657,2023-01-07 09:00:00,Fashion,Prepaid,Tier_1,2584.83,8.41,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003383,CUST_03352,2023-01-07 12:00:00,Fashion,Prepaid,Tier_1,544.13,17.92,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0002140,CUST_00300,2023-01-07 12:00:00,Fashion,COD,Tier_1,3095.8,23.3,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0005340,CUST_00509,2023-01-07 13:00:00,Footwear,COD,Tier_3,583.25,37.22,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002171,CUST_02407,2023-01-07 14:00:00,Fashion,Prepaid,Tier_2,5474.16,3.31,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0001454,CUST_03633,2023-01-07 15:00:00,Electronics,COD,Tier_1,2149.24,22.95,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008624,CUST_02492,2023-01-07 16:00:00,Home,Prepaid,Tier_2,11801.63,31.26,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
